18L31A0151,1000171104,EngineeringChemistry,O,3
18L31A0151,1000171105,ComputerProgrammingusing'c',B,3
18L31A0151,1000171112,EnvironmentalStudies,O,3
18L31A0151,1000171116,EngineeringMechanics,A,3
18L31A0151,1000171121,English-CommunicationSkillsLaboratory-I,O,2
18L31A0151,1000171127,EngineeringChemistryLaboratory,A,2
18L31A0151,1000171128,ComputerProgrammingLab,A,2
18L31A0160,1000171101,English-I,C,3
18L31A0160,1000171102,EngineeringMathematics-I,D,3
18L31A0160,1000171104,EngineeringChemistry,F,0
18L31A0160,1000171105,ComputerProgrammingusing'c',D,3
18L31A0160,1000171112,EnvironmentalStudies,B,3
18L31A0160,1000171116,EngineeringMechanics,F,0
18L31A0160,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A0160,1000171127,EngineeringChemistryLaboratory,D,2
18L31A0160,1000171128,ComputerProgrammingLab,B,2
18L31A0161,1000171101,English-I,D,3
18L31A0161,1000171102,EngineeringMathematics-I,D,3
18L31A0161,1000171104,EngineeringChemistry,D,3
18L31A0161,1000171105,ComputerProgrammingusing'c',D,3
18L31A0161,1000171112,EnvironmentalStudies,C,3
18L31A0161,1000171116,EngineeringMechanics,F,0
18L31A0161,1000171121,English-CommunicationSkillsLaboratory-I,O,2
18L31A0161,1000171127,EngineeringChemistryLaboratory,A,2
18L31A0161,1000171128,ComputerProgrammingLab,B,2
18L31A0168,1000171101,English-I,F,0
18L31A0168,1000171102,EngineeringMathematics-I,F,0
18L31A0168,1000171104,EngineeringChemistry,F,0
18L31A0168,1000171105,ComputerProgrammingusing'c',F,0
18L31A0168,1000171112,EnvironmentalStudies,F,0
18L31A0168,1000171116,EngineeringMechanics,F,0
18L31A0168,1000171121,English-CommunicationSkillsLaboratory-I,B,2
18L31A0168,1000171127,EngineeringChemistryLaboratory,D,2
18L31A0168,1000171128,ComputerProgrammingLab,C,2
18L31A0172,1000171101,English-I,D,3
18L31A0172,1000171102,EngineeringMathematics-I,F,0
18L31A0172,1000171104,EngineeringChemistry,F,0
18L31A0172,1000171105,ComputerProgrammingusing'c',D,3
18L31A0172,1000171112,EnvironmentalStudies,D,3
18L31A0172,1000171116,EngineeringMechanics,F,0
18L31A0172,1000171121,English-CommunicationSkillsLaboratory-I,B,2
18L31A0172,1000171127,EngineeringChemistryLaboratory,D,2
18L31A0172,1000171128,ComputerProgrammingLab,C,2
18L31A0174,1000171101,English-I,D,3
18L31A0174,1000171102,EngineeringMathematics-I,F,0
18L31A0174,1000171104,EngineeringChemistry,F,0
18L31A0174,1000171105,ComputerProgrammingusing'c',D,3
18L31A0174,1000171112,EnvironmentalStudies,D,3
18L31A0174,1000171116,EngineeringMechanics,D,3
18L31A0174,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A0174,1000171127,EngineeringChemistryLaboratory,B,2
18L31A0174,1000171128,ComputerProgrammingLab,C,2
18L31A0177,1000171101,English-I,D,3
18L31A0177,1000171102,EngineeringMathematics-I,D,3
18L31A0177,1000171104,EngineeringChemistry,D,3
18L31A0177,1000171105,ComputerProgrammingusing'c',D,3
18L31A0177,1000171112,EnvironmentalStudies,C,3
18L31A0177,1000171116,EngineeringMechanics,C,3
18L31A0177,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A0177,1000171127,EngineeringChemistryLaboratory,C,2
18L31A0177,1000171128,ComputerProgrammingLab,C,2
18L31A0178,1000171101,English-I,C,3
18L31A0178,1000171102,EngineeringMathematics-I,D,3
18L31A0178,1000171104,EngineeringChemistry,C,3
18L31A0178,1000171105,ComputerProgrammingusing'c',C,3
18L31A0178,1000171112,EnvironmentalStudies,D,3
18L31A0178,1000171116,EngineeringMechanics,B,3
18L31A0178,1000171121,English-CommunicationSkillsLaboratory-I,B,2
18L31A0178,1000171127,EngineeringChemistryLaboratory,C,2
18L31A0178,1000171128,ComputerProgrammingLab,C,2
18L31A0179,1000171101,English-I,D,3
18L31A0179,1000171102,EngineeringMathematics-I,F,0
18L31A0179,1000171104,EngineeringChemistry,F,0
18L31A0179,1000171105,ComputerProgrammingusing'c',F,0
18L31A0179,1000171112,EnvironmentalStudies,D,3
18L31A0179,1000171116,EngineeringMechanics,F,0
18L31A0179,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A0179,1000171127,EngineeringChemistryLaboratory,C,2
18L31A0179,1000171128,ComputerProgrammingLab,C,2
18L31A0182,1000171101,English-I,D,3
18L31A0182,1000171102,EngineeringMathematics-I,F,0
18L31A0182,1000171104,EngineeringChemistry,D,3
18L31A0182,1000171105,ComputerProgrammingusing'c',F,0
18L31A0182,1000171112,EnvironmentalStudies,F,0
18L31A0182,1000171116,EngineeringMechanics,F,0
18L31A0182,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A0182,1000171127,EngineeringChemistryLaboratory,D,2
18L31A0182,1000171128,ComputerProgrammingLab,C,2
18L31A0184,1000171101,English-I,D,3
18L31A0184,1000171102,EngineeringMathematics-I,F,0
18L31A0184,1000171104,EngineeringChemistry,F,0
18L31A0184,1000171105,ComputerProgrammingusing'c',F,0
18L31A0184,1000171112,EnvironmentalStudies,F,0
18L31A0184,1000171116,EngineeringMechanics,F,0
18L31A0184,1000171121,English-CommunicationSkillsLaboratory-I,B,2
18L31A0184,1000171127,EngineeringChemistryLaboratory,D,2
18L31A0184,1000171128,ComputerProgrammingLab,B,2
18L31A0185,1000171101,English-I,C,3
18L31A0185,1000171102,EngineeringMathematics-I,C,3
18L31A0185,1000171104,EngineeringChemistry,B,3
18L31A0185,1000171105,ComputerProgrammingusing'c',D,3
18L31A0185,1000171112,EnvironmentalStudies,C,3
18L31A0185,1000171116,EngineeringMechanics,C,3
18L31A0185,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A0185,1000171127,EngineeringChemistryLaboratory,B,2
18L31A0185,1000171128,ComputerProgrammingLab,A,2
18L31A0186,1000171101,English-I,C,3
18L31A0186,1000171102,EngineeringMathematics-I,B,3
18L31A0186,1000171104,EngineeringChemistry,B,3
18L31A0186,1000171105,ComputerProgrammingusing'c',D,3
18L31A0186,1000171112,EnvironmentalStudies,C,3
18L31A0186,1000171116,EngineeringMechanics,B,3
18L31A0186,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A0186,1000171127,EngineeringChemistryLaboratory,B,2
18L31A0186,1000171128,ComputerProgrammingLab,A,2
18L31A0187,1000171101,English-I,D,3
18L31A0187,1000171102,EngineeringMathematics-I,B,3
18L31A0187,1000171104,EngineeringChemistry,D,3
18L31A0187,1000171105,ComputerProgrammingusing'c',C,3
18L31A0187,1000171112,EnvironmentalStudies,D,3
18L31A0187,1000171116,EngineeringMechanics,A,3
18L31A0187,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A0187,1000171127,EngineeringChemistryLaboratory,B,2
18L31A0187,1000171128,ComputerProgrammingLab,C,2
18L31A0190,1000171101,English-I,C,3
18L31A0190,1000171102,EngineeringMathematics-I,O,3
18L31A0190,1000171104,EngineeringChemistry,B,3
18L31A0190,1000171105,ComputerProgrammingusing'c',C,3
18L31A0190,1000171112,EnvironmentalStudies,A,3
18L31A0190,1000171116,EngineeringMechanics,A,3
18L31A0190,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A0190,1000171127,EngineeringChemistryLaboratory,B,2
18L31A0190,1000171128,ComputerProgrammingLab,A,2
18L31A0192,1000171101,English-I,D,3
18L31A0192,1000171102,EngineeringMathematics-I,D,3
18L31A0192,1000171104,EngineeringChemistry,F,0
18L31A0192,1000171105,ComputerProgrammingusing'c',D,3
18L31A0192,1000171112,EnvironmentalStudies,C,3
18L31A0192,1000171116,EngineeringMechanics,C,3
18L31A0192,1000171121,English-CommunicationSkillsLaboratory-I,O,2
18L31A0192,1000171127,EngineeringChemistryLaboratory,B,2
18L31A0192,1000171128,ComputerProgrammingLab,B,2
18L31A0193,1000171101,English-I,D,3
18L31A0193,1000171102,EngineeringMathematics-I,F,0
18L31A0193,1000171104,EngineeringChemistry,C,3
18L31A0193,1000171105,ComputerProgrammingusing'c',C,3
18L31A0193,1000171112,EnvironmentalStudies,C,3
18L31A0193,1000171116,EngineeringMechanics,C,3
18L31A0193,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A0193,1000171127,EngineeringChemistryLaboratory,A,2
18L31A0193,1000171128,ComputerProgrammingLab,A,2
18L31A0195,1000171101,English-I,D,3
18L31A0195,1000171102,EngineeringMathematics-I,D,3
18L31A0195,1000171104,EngineeringChemistry,D,3
18L31A0195,1000171105,ComputerProgrammingusing'c',F,0
18L31A0195,1000171112,EnvironmentalStudies,D,3
18L31A0195,1000171116,EngineeringMechanics,D,3
18L31A0195,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A0195,1000171127,EngineeringChemistryLaboratory,C,2
18L31A0195,1000171128,ComputerProgrammingLab,C,2
18L31A0196,1000171101,English-I,C,3
18L31A0196,1000171102,EngineeringMathematics-I,D,3
18L31A0196,1000171104,EngineeringChemistry,C,3
18L31A0196,1000171105,ComputerProgrammingusing'c',D,3
18L31A0196,1000171112,EnvironmentalStudies,C,3
18L31A0196,1000171116,EngineeringMechanics,D,3
18L31A0196,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A0196,1000171127,EngineeringChemistryLaboratory,A,2
18L31A0196,1000171128,ComputerProgrammingLab,A,2
18L31A0198,1000171101,English-I,D,3
18L31A0198,1000171102,EngineeringMathematics-I,D,3
18L31A0198,1000171104,EngineeringChemistry,D,3
18L31A0198,1000171105,ComputerProgrammingusing'c',D,3
18L31A0198,1000171112,EnvironmentalStudies,C,3
18L31A0198,1000171116,EngineeringMechanics,D,3
18L31A0198,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A0198,1000171127,EngineeringChemistryLaboratory,C,2
18L31A0198,1000171128,ComputerProgrammingLab,C,2
18L31A01A0,1000171101,English-I,B,3
18L31A01A0,1000171102,EngineeringMathematics-I,C,3
18L31A01A0,1000171104,EngineeringChemistry,O,3
18L31A01A0,1000171105,ComputerProgrammingusing'c',C,3
18L31A01A0,1000171112,EnvironmentalStudies,B,3
18L31A01A0,1000171116,EngineeringMechanics,B,3
18L31A01A0,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01A0,1000171127,EngineeringChemistryLaboratory,O,2
18L31A01A0,1000171128,ComputerProgrammingLab,A,2
18L31A01A2,1000171101,English-I,C,3
18L31A01A2,1000171102,EngineeringMathematics-I,B,3
18L31A01A2,1000171104,EngineeringChemistry,B,3
18L31A01A2,1000171105,ComputerProgrammingusing'c',D,3
18L31A01A2,1000171112,EnvironmentalStudies,B,3
18L31A01A2,1000171116,EngineeringMechanics,C,3
18L31A01A2,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01A2,1000171127,EngineeringChemistryLaboratory,O,2
18L31A01A2,1000171128,ComputerProgrammingLab,A,2
18L31A01A3,1000171101,English-I,C,3
18L31A01A3,1000171102,EngineeringMathematics-I,A,3
18L31A01A3,1000171104,EngineeringChemistry,O,3
18L31A01A3,1000171105,ComputerProgrammingusing'c',C,3
18L31A01A3,1000171112,EnvironmentalStudies,B,3
18L31A01A3,1000171116,EngineeringMechanics,C,3
18L31A01A3,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01A3,1000171127,EngineeringChemistryLaboratory,O,2
18L31A01A3,1000171128,ComputerProgrammingLab,A,2
18L31A01A5,1000171101,English-I,B,3
18L31A01A5,1000171102,EngineeringMathematics-I,F,0
18L31A01A5,1000171104,EngineeringChemistry,D,3
18L31A01A5,1000171105,ComputerProgrammingusing'c',D,3
18L31A01A5,1000171112,EnvironmentalStudies,C,3
18L31A01A5,1000171116,EngineeringMechanics,D,3
18L31A01A5,1000171121,English-CommunicationSkillsLaboratory-I,O,2
18L31A01A5,1000171127,EngineeringChemistryLaboratory,B,2
18L31A01A5,1000171128,ComputerProgrammingLab,B,2
18L31A01A6,1000171101,English-I,B,3
18L31A01A6,1000171102,EngineeringMathematics-I,B,3
18L31A01A6,1000171104,EngineeringChemistry,B,3
18L31A01A6,1000171105,ComputerProgrammingusing'c',B,3
18L31A01A6,1000171112,EnvironmentalStudies,B,3
18L31A01A6,1000171116,EngineeringMechanics,B,3
18L31A01A6,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01A6,1000171127,EngineeringChemistryLaboratory,O,2
18L31A01A6,1000171128,ComputerProgrammingLab,A,2
18L31A01A7,1000171101,English-I,B,3
18L31A01A7,1000171102,EngineeringMathematics-I,C,3
18L31A01A7,1000171104,EngineeringChemistry,F,0
18L31A01A7,1000171105,ComputerProgrammingusing'c',D,3
18L31A01A7,1000171112,EnvironmentalStudies,C,3
18L31A01A7,1000171116,EngineeringMechanics,D,3
18L31A01A7,1000171121,English-CommunicationSkillsLaboratory-I,B,2
18L31A01A7,1000171127,EngineeringChemistryLaboratory,D,2
18L31A01A7,1000171128,ComputerProgrammingLab,B,2
18L31A01A9,1000171101,English-I,C,3
18L31A01A9,1000171102,EngineeringMathematics-I,D,3
18L31A01A9,1000171104,EngineeringChemistry,C,3
18L31A01A9,1000171105,ComputerProgrammingusing'c',D,3
18L31A01A9,1000171112,EnvironmentalStudies,C,3
18L31A01A9,1000171116,EngineeringMechanics,D,3
18L31A01A9,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01A9,1000171127,EngineeringChemistryLaboratory,B,2
18L31A01A9,1000171128,ComputerProgrammingLab,C,2
18L31A01B0,1000171101,English-I,B,3
18L31A01B0,1000171102,EngineeringMathematics-I,F,0
18L31A01B0,1000171104,EngineeringChemistry,F,0
18L31A01B0,1000171105,ComputerProgrammingusing'c',D,3
18L31A01B0,1000171112,EnvironmentalStudies,C,3
18L31A01B0,1000171116,EngineeringMechanics,F,0
18L31A01B0,1000171121,English-CommunicationSkillsLaboratory-I,O,2
18L31A01B0,1000171127,EngineeringChemistryLaboratory,B,2
18L31A01B0,1000171128,ComputerProgrammingLab,D,2
18L31A01B1,1000171101,English-I,C,3
18L31A01B1,1000171102,EngineeringMathematics-I,F,0
18L31A01B1,1000171104,EngineeringChemistry,D,3
18L31A01B1,1000171105,ComputerProgrammingusing'c',F,0
18L31A01B1,1000171112,EnvironmentalStudies,D,3
18L31A01B1,1000171116,EngineeringMechanics,F,0
18L31A01B1,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01B1,1000171127,EngineeringChemistryLaboratory,D,2
18L31A01B1,1000171128,ComputerProgrammingLab,C,2
18L31A01B3,1000171101,English-I,D,3
18L31A01B3,1000171102,EngineeringMathematics-I,F,0
18L31A01B3,1000171104,EngineeringChemistry,F,0
18L31A01B3,1000171105,ComputerProgrammingusing'c',F,0
18L31A01B3,1000171112,EnvironmentalStudies,F,0
18L31A01B3,1000171116,EngineeringMechanics,F,0
18L31A01B3,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01B3,1000171127,EngineeringChemistryLaboratory,D,2
18L31A01B3,1000171128,ComputerProgrammingLab,D,2
18L31A01B5,1000171101,English-I,C,3
18L31A01B5,1000171102,EngineeringMathematics-I,F,0
18L31A01B5,1000171104,EngineeringChemistry,F,0
18L31A01B5,1000171105,ComputerProgrammingusing'c',D,3
18L31A01B5,1000171112,EnvironmentalStudies,F,0
18L31A01B5,1000171116,EngineeringMechanics,D,3
18L31A01B5,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01B5,1000171127,EngineeringChemistryLaboratory,B,2
18L31A01B5,1000171128,ComputerProgrammingLab,C,2
18L31A01B8,1000171101,English-I,C,3
18L31A01B8,1000171102,EngineeringMathematics-I,D,3
18L31A01B8,1000171104,EngineeringChemistry,D,3
18L31A01B8,1000171105,ComputerProgrammingusing'c',F,0
18L31A01B8,1000171112,EnvironmentalStudies,D,3
18L31A01B8,1000171116,EngineeringMechanics,D,3
18L31A01B8,1000171121,English-CommunicationSkillsLaboratory-I,O,2
18L31A01B8,1000171127,EngineeringChemistryLaboratory,C,2
18L31A01B8,1000171128,ComputerProgrammingLab,C,2
18L31A01C1,1000171101,English-I,C,3
18L31A01C1,1000171102,EngineeringMathematics-I,F,0
18L31A01C1,1000171104,EngineeringChemistry,D,3
18L31A01C1,1000171105,ComputerProgrammingusing'c',F,0
18L31A01C1,1000171112,EnvironmentalStudies,C,3
18L31A01C1,1000171116,EngineeringMechanics,F,0
18L31A01C1,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01C1,1000171127,EngineeringChemistryLaboratory,B,2
18L31A01C1,1000171128,ComputerProgrammingLab,C,2
18L31A01C2,1000171101,English-I,A,3
18L31A01C2,1000171102,EngineeringMathematics-I,B,3
18L31A01C2,1000171104,EngineeringChemistry,A,3
18L31A01C2,1000171105,ComputerProgrammingusing'c',B,3
18L31A01C2,1000171112,EnvironmentalStudies,A,3
18L31A01C2,1000171116,EngineeringMechanics,B,3
18L31A01C2,1000171121,English-CommunicationSkillsLaboratory-I,O,2
18L31A01C2,1000171127,EngineeringChemistryLaboratory,O,2
18L31A01C2,1000171128,ComputerProgrammingLab,O,2
18L31A01C3,1000171101,English-I,B,3
18L31A01C3,1000171102,EngineeringMathematics-I,B,3
18L31A01C3,1000171104,EngineeringChemistry,B,3
18L31A01C3,1000171105,ComputerProgrammingusing'c',D,3
18L31A01C3,1000171112,EnvironmentalStudies,B,3
18L31A01C3,1000171116,EngineeringMechanics,C,3
18L31A01C3,1000171121,English-CommunicationSkillsLaboratory-I,O,2
18L31A01C3,1000171127,EngineeringChemistryLaboratory,A,2
18L31A01C3,1000171128,ComputerProgrammingLab,B,2
18L31A01C4,1000171101,English-I,B,3
18L31A01C4,1000171102,EngineeringMathematics-I,F,0
18L31A01C4,1000171104,EngineeringChemistry,D,3
18L31A01C4,1000171105,ComputerProgrammingusing'c',D,3
18L31A01C4,1000171112,EnvironmentalStudies,D,3
18L31A01C4,1000171116,EngineeringMechanics,F,0
18L31A01C4,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01C4,1000171127,EngineeringChemistryLaboratory,C,2
18L31A01C4,1000171128,ComputerProgrammingLab,C,2
18L31A01C7,1000171101,English-I,C,3
18L31A01C7,1000171102,EngineeringMathematics-I,F,0
18L31A01C7,1000171104,EngineeringChemistry,D,3
18L31A01C7,1000171105,ComputerProgrammingusing'c',D,3
18L31A01C7,1000171112,EnvironmentalStudies,D,3
18L31A01C7,1000171116,EngineeringMechanics,D,3
18L31A01C7,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01C7,1000171127,EngineeringChemistryLaboratory,B,2
18L31A01C7,1000171128,ComputerProgrammingLab,C,2
18L31A01C8,1000171101,English-I,B,3
18L31A01C8,1000171102,EngineeringMathematics-I,F,0
18L31A01C8,1000171104,EngineeringChemistry,D,3
18L31A01C8,1000171105,ComputerProgrammingusing'c',F,0
18L31A01C8,1000171112,EnvironmentalStudies,B,3
18L31A01C8,1000171116,EngineeringMechanics,D,3
18L31A01C8,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01C8,1000171127,EngineeringChemistryLaboratory,D,2
18L31A01C8,1000171128,ComputerProgrammingLab,C,2
18L31A01D1,1000171101,English-I,B,3
18L31A01D1,1000171102,EngineeringMathematics-I,F,0
18L31A01D1,1000171104,EngineeringChemistry,D,3
18L31A01D1,1000171105,ComputerProgrammingusing'c',F,0
18L31A01D1,1000171112,EnvironmentalStudies,C,3
18L31A01D1,1000171116,EngineeringMechanics,D,3
18L31A01D1,1000171121,English-CommunicationSkillsLaboratory-I,O,2
18L31A01D1,1000171127,EngineeringChemistryLaboratory,C,2
18L31A01D1,1000171128,ComputerProgrammingLab,C,2
18L31A01D2,1000171101,English-I,D,3
18L31A01D2,1000171102,EngineeringMathematics-I,F,0
18L31A01D2,1000171104,EngineeringChemistry,F,0
18L31A01D2,1000171105,ComputerProgrammingusing'c',F,0
18L31A01D2,1000171112,EnvironmentalStudies,D,3
18L31A01D2,1000171116,EngineeringMechanics,F,0
18L31A01D2,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01D2,1000171127,EngineeringChemistryLaboratory,C,2
18L31A01D2,1000171128,ComputerProgrammingLab,C,2
18L31A01D3,1000171101,English-I,D,3
18L31A01D3,1000171102,EngineeringMathematics-I,F,0
18L31A01D3,1000171104,EngineeringChemistry,C,3
18L31A01D3,1000171105,ComputerProgrammingusing'c',D,3
18L31A01D3,1000171112,EnvironmentalStudies,C,3
18L31A01D3,1000171116,EngineeringMechanics,D,3
18L31A01D3,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01D3,1000171127,EngineeringChemistryLaboratory,B,2
18L31A01D3,1000171128,ComputerProgrammingLab,D,2
18L31A01D4,1000171101,English-I,B,3
18L31A01D4,1000171102,EngineeringMathematics-I,F,0
18L31A01D4,1000171104,EngineeringChemistry,F,0
18L31A01D4,1000171105,ComputerProgrammingusing'c',D,3
18L31A01D4,1000171112,EnvironmentalStudies,C,3
18L31A01D4,1000171116,EngineeringMechanics,F,0
18L31A01D4,1000171121,English-CommunicationSkillsLaboratory-I,O,2
18L31A01D4,1000171127,EngineeringChemistryLaboratory,B,2
18L31A01D4,1000171128,ComputerProgrammingLab,C,2
18L31A01D5,1000171101,English-I,C,3
18L31A01D5,1000171102,EngineeringMathematics-I,D,3
18L31A01D5,1000171104,EngineeringChemistry,B,3
18L31A01D5,1000171105,ComputerProgrammingusing'c',D,3
18L31A01D5,1000171112,EnvironmentalStudies,B,3
18L31A01D5,1000171116,EngineeringMechanics,B,3
18L31A01D5,1000171121,English-CommunicationSkillsLaboratory-I,A,2
18L31A01D5,1000171127,EngineeringChemistryLaboratory,A,2
18L31A01D5,1000171128,ComputerProgrammingLab,B,2
18L31A01E1,1000171101,English-I,C,3
18L31A01E1,1000171102,EngineeringMathematics-I,F,0
